date,Lune,Lhh,Lpar,Pcpi,Ygdp,YgdpNom,SavHh,Cpr,Idwell,Iotc,Ygne,Xtot,Mtot,CprNom,XtotNom,MtotNom,Ywss,Yhdi,Lwge,Pulc,Tprl,Tgst,Ttot,Imin,IminNom,Inonmin,InonminNom,Xmet,Xccb,Xomf,Xagr,XagrNom,Wfor,KMin,KBiz,KDwell,PcpiRent,Xsvc,Pxsvc,Xmex,Xmac,Xtrn,Xotm,Xonr,Xgpr,R10y,R90d,Rusd,RtwiNom,R10yReal,Rmort,Whh,IdwellNom,IotcNom,Cgov,CgovNom,Ygoa,Lsup,Lpop,IvtNonfarm,Tcit,Ytsf,Ygdw,LempPub,LempEdu,LempHlt,BizLns,BizBnd,Ygmi,YprpR,YprpP,Lemp,LhrsAll,LhrsPub,LhrsEdu,LhrsHlt,Igov,Ipubent,Pgne,Phouse,IvtFar,Fpcpi,Fpoil,Fpcom,Fpagr,Fr10yUs,Fr10yJp,Fr10yDe,Fr10yUk,FcGdp,FcPpp,KTotal,PeRatio,EqEarn,Lnom,XmetNom,XccbNom,XomfNom,XmexNom,XmacNom,XtrnNom,XotmNom,XonrNom,XgprNom,CconsRentNom,CconsRent,GovDef,GovDebt,Rbiz,BizEq,TcorpRate,KdepRate,DumTsfTot,Peq,LavhMkt,Tpit,IntStu,PcpiExGst,ShockGst,KNbiz,KOther
2016-03-01,733.8658,9172988.21857923,0.650715,108.2,561139,416081,13058,295146,36207,9716,529887,147536,112640,238566,77763,87623,204181,279003,18975,78,6396,14895,117426,24157,18411,41172,35026,42227,26493,12347,12544,10372,1017231,1104587.17845138,3111551.4945041398,2674546.78539198,80.6,23056,82.6,4356,3071,1730,6087,4432,701,0.02578,0.022967,0.7299,0.62433333,0.00584666666666667,0.0563,8809200,24831,7512,101379,83442,132478,12660.828996,24103.4,184671,17811,30531,33839,748.7298516,929.0303156,1516.5384342,801.892,269.839,34689,43108,19791,11926.963195,5009897.7,303690.770465888,348892.3,535328.6,17458,7058,80.7,502.564857941313,-416,1.69277008956589,33.6966666666667,0.543776736560267,0.830825308487633,0.0192,-6.66666666666667e-5,0.00258261904761905,0.0160996666666667,85023461.507448,3.97775,7456268.594648399,14.7988333333333,348.122036647034,73,16148,7973,5653,2465,2621,1420,4822,1227,350,49600,62974,11.225,314.825,0.0455,1968.588,0.3,0.06328649,0,5151.8,426.771286642019,48407,208316.75,1.06260998539654,0,2006964.31605276,1670170.31475228
2016-06-01,720.6431,9211818,0.648702,108.8,564835,420973,14317,296578,36735,9630,533704,148122,114429,240364,79411,87699,204669,282305,18953,77.7,6295,15025,118435,20550,15712,41520,35261,41949,27690,12284,12557,10227,1041907,1114166,3129675,2689753,80.76,22851,82.8,3911,3071,1551,5966,4587,757,0.0231966666666667,0.020833,0.7441,0.62666667,0.00512333333333333,0.0547,9091200,25315,7499,103397,84603,133579,12671.550187,24190.9,186340,18217,30919,34091,762.0851611,941.4541334,1566.8284338,808.378,269.381,37758,42767,19547,11950.907038,5002094.8,303366.235154319,361109.6,533829.9,18347,7345,80.6,524.664415909958,-203,1.70291892684059,45.5233333333333,0.644106552732467,0.8969636976689,0.0175333333333333,-0.00145,8.34415584415584e-4,0.0147196666666667,86465245.4455197,3.9985,7496657,15.7544444444445,337.073136328372,43.6,17425,8602,5242,2234,2587,1260,4683,1410,401,49994,63313,11.05,327.4,0.0435,2054.254,0.3,0.06328649,0,5310.4,423.902604348841,48443,213175.5,1.06785419895758,0,2015509,1677229
2016-09-01,717.5431,9240166.85479452,0.646575,109.3,564782,426421,14331,298417,36364,9603,535446,150282,116856,242545,83501,88814,206839,284637,19084,78.5,6362,15091,118377,17632,13496,42706,36211,40773,27723,13429,12697,10482,1037991,1116924.24059289,3141148.79515487,2704950.95423911,81,23817,83.2,3834,2952,1625,6047,4495,705,0.01944,0.018067,0.755533,0.63466667,0.00293666666666667,0.053033,9321900,25246,7309,104949,86373,137730,12682.369802,24297.5,189026,18421,34259,34714,769.3667268,957.4154461,1527.9047119,816.042,260.661,37293,42146,18869,11964.826742,5022034.4,304151.537479627,366113.9,560481.7,17838,7271,80.9,524.258230817792,-564,1.70913997830198,45.7866666666667,0.655871878193433,0.893675886536233,0.0156333333333333,-0.00116666666666667,-0.00123371917937135,0.008411,87907029.3835914,4.01925,7533762.7308305,16.7315151515152,330.22711631108,73.7,18343,9449,5886,2268,2504,1281,4703,1382,391,50299,63775,10.69375,330.075,0.0415,2149.931,0.3,0.06336344,0,5525.2,426.129232613257,48614,218034.25,1.07123005230431,0,2024224.55456198,1687662.9814365201
2016-12-01,729.291,9268207.56986301,0.645826,109.8,571367,440621,13252,300485,37420,9778,539122,156110,118687,244833,96126,90267,206399,286092,18971,77.5,6310,15234,124134,18572,14273,42099,35644,43938,27969,14707,14344,11618,1018919,1119689.30951403,3152667.10683056,2720234.78172124,81.07,24155,83.5,3883,2894,1638,6048,4326,730,0.0252166666666667,0.0176,0.7441,0.64733333,0.00649333333333333,0.0526,9657800,26184,7467,104662,86356,149481,12718.092712,24385.1,188805,22364,31528,35215,775.4051646,982.9792125,1546.6405132,836.234,263.362,40166,42350,19035,11988.801731,5038751.6,304451.041699596,366700,558108.6,18327,9588,80.9,554.668551984218,-296,1.71780435484,49.1866666666667,0.7039556879289,0.8764125913434,0.0213,3.33333333333333e-5,0.00147665223665224,0.012978,89348813.3216632,4.04,7571063.7608490195,16.8773015873016,338.863411927356,53.6,22149,16093,6944,2482,2475,1326,4729,1387,414,50775,64092,10.3375,332.75,0.041,2222.568,0.3,0.06336344,0,5719.1,427.208412539975,48999,222893,1.07569626747912,0,2032977.79731653,1698161.87229722
2017-03-01,742.5359,9295940.14520548,0.646085,110.5,573149,448531,13540,302058,35711,10236,544690,151883,123639,246879,97796,94659,208489,288728,19074,77.7,6396,15494,127646,18894,14548,43578,36872,41592,24940,14791,15062,12131,1010005,1122461.22366769,3164230.11490433,2735604.96765735,81.13,24657,83.6,3573,2871,1490,5870,3859,709,0.02751,0.017833,0.7633,0.66233333,0.00784666666666667,0.052667,9889500,25186,7993,106319,88223,154489,12785.946426,24511.4,190762,23007,29486,35554,820.5804775,975.6662,1523.3748512,836.051,246.083,41255,42689,19180,12043.410558,5094889.7,301562.395543475,369994,570056.5,19811,7811,81.4,536.111942483209,488,1.72554790115752,53.68,0.7387799125507,0.888069417513767,0.0244333333333333,6.66666666666667e-4,0.00285723320158103,0.013067,90867743.1481314,4.0535,7608561.15894299,17.9634920634921,328.655474065564,88.8,24439,15045,7310,2518,2475,1175,4698,1206,429,51244,64516,9.98125,335.425,0.041,2278.112,0.3,0.06336344,0,5903.8,429.797772521391,50931,229402.25,1.08072900516959,0,2041768.89123664,1708726.07638131
2017-06-01,720.6246,9324289,0.648426,110.9,576579,448464,11821,303774,35856,10156,545482,156048,123358,249399,96331,94621,211150,289891,19178,78.3,6557,15694,126270,18213,14035,43156,36496,41676,23258,16136,14963,12256,999228,1125240,3175838,2751062,81.27,25891,83.8,4267,2879,1587,6040,4320,678,0.0250866666666667,0.0174,0.7539,0.646,0.00607666666666667,0.052667,10044200,25585,8051,107539,89577,152473,12885.483365,24592.6,189151,21563,30115,35992,771.6327336,995.6221498,1628.3543914,842.695,256.333,39651,43426,19345,12164.858767,5131753.7,310669.027715439,356751.2,566023.4,22154,7429,81.7,576.331099626473,-65,1.73656162364797,49.67,0.700739820890967,0.8735838215353,0.0226333333333333,4.33333333333333e-4,0.00270798460798461,0.0109366666666667,92386672.9745997,4.067,7646256,17.6606557377049,326.375197252391,47.3,20280,13464,8952,2959,2491,1260,4833,1355,397,51864,64843,9.625,338.1,0.0405,2304.73,0.3,0.06336344,0,5764,427.991973610115,50197,235911.5,1.08582382751931,0,2050598,1719356
2017-09-01,719.1568,9369602.15068493,0.651535,111.3,582043,454276,11082,305893,35395,9566,553392,158750,126328,251379,96505,95178,213921,291659,19281,78.8,6674,15752,130426,18917,14686,48558,40748,43900,26412,15986,15332,12349,1006575,1126804.73314973,3191091.79709544,2765479.76259265,81.43,25350,83.9,3862,3099,1548,6310,3893,671,0.0266666666666667,0.017067,0.7908,0.666,0.00815,0.0522,10072300,25440,7848,107444,89670,153933,12998.096618,24690.1,190226,23615,33632,36307,750.6500875,1009.5196389,1664.6591515,852.635,255.434,38602,44696,19298,12278.939818,5161457.4,307924.311130337,372691.3,563242.6,21291,6796,81.9,553.589163694543,-816,1.74427765029389,52.11,0.7228790278677,0.863844496301733,0.0224333333333333,4.83333333333333e-4,0.00382981366459627,0.01213,93905602.801068,4.0805,7687491.1291671395,16.3112307692308,352.205181894494,69.7,21747,14353,8049,2707,2565,1205,4913,1246,382,52443,65255,8.675,344.175,0.04,2346.413,0.3,0.0632672,0,5744.9,425.974385291865,52139,242420.75,1.08985836029777,0,2064287.06394571,1730919.56947905
2017-12-01,718.5788,9414422.76712329,0.65356,112.1,584367,456786,12538,308870,35574,9378,558064,155688,127274,255199,96420,97931,217300,297297,19383,79.6,6819,15998,131808,17695,13739,48608,40921,44390,24841,16152,13985,11479,1042812,1128371.64218178,3206439.15340224,2779973.08577907,81.62,25272,84.5,3516,3079,1211,6210,4427,747,0.0263866666666667,0.0173,0.7686,0.64466667,0.00791,0.0522,10358900,25776,7711,109255,91590,154272,13082.631277,24759,191005,24472,31618,36831,745.0479608,1016.6825877,1659.8236426,858.565,252.17,38827,45630,19489,12364.052443,5198011.5,304601.752043598,378045.5,564119.6,21582,7563,82.1,573.917533017897,233,1.74919055338876,61.53,0.799154400473767,0.852440703054533,0.0237,4.83333333333333e-4,0.00325841307814992,0.0132986666666667,95424532.6275363,4.094,7728973.14919966,15.7726984126984,391.011090089365,35.8,21918,14331,8234,2680,2562,949,4937,1500,464,53133,65519,7.725,350.25,0.0405,2484.714,0.3,0.0632672,0,6167.3,425.901144199638,51880,248930,1.09381625732497,0,2078067.51122046,1742560.91001835
2018-03-01,729.925,9458750.84931507,0.654609,112.7,590393,465769,11973,310941,36479,9634,563629,161636,132053,258089,103377,103374,219952,299877,19508,79.4,6778,16104,133583,16597,12957,50487,42713,45662,26246,18590,13148,11134,1009936,1129940.73012189,3221880.68198875,2794542.36555711,81.83,26356,84.9,3632,3117,1297,6270,4195,674,0.0276833333333333,0.0183,0.784333,0.63833333,0.00802,0.0522,10345100,26623,7841,110724,93303,159390,13163.844982,24881.8,192301,24377,29798,37478,697.4795162,1040.01752,1678.7681589,872.473,256.808,39763,46247,19627,12433.919949,5204848.7,323877.349255261,375445.1,577300,21496,7593,82.6,550.914655872687,-310,1.75298635271388,66.8066666666667,0.852614627186133,0.885806225995967,0.0276,5.66666666666667e-4,0.00554356421356422,0.015015,96879756.7501062,4.0855,7770703.592214899,15.7241935483871,373.240127192532,85.1,23107,15683,10649,2900,2540,1012,5165,1357,452,53723,65913,6.775,356.325,0.041,2473.206,0.3,0.0632672,0,5868.9,424.474456904088,53472,252360.75,1.09925351537336,0,2091939.95186686,1754280.54466904
2018-06-01,717.8497,9504064,0.653505,113.2,594775,472054,11961,313022,37551,9207,566653,163597,132625,260705,107314,105975,222118,302630,19571,79.4,7010,16208,135337,16804,13298,49641,42251,46851,25846,18592,13983,12206,1048865,1131512,3237417,2809188,81.83,26966,85.2,3501,3247,1307,6280,4149,704,0.0274033333333333,0.0203,0.750833,0.625,0.00790333333333333,0.0522,10433300,27735,7517,111043,93918,160115,13195.859049,24963.3,194814,23784,30071,37841,789.6849075,997.0228625,1666.503879,864.308,269.066,40999,46863,19757,12478.009327,5243257.6,314323.080645546,380170.8,595009.5,20997,7229,83,565.044559752537,-346,1.75101619351842,74.4966666666667,0.9113117653729,0.908154462373567,0.0292,3.66666666666667e-4,0.00419047619047619,0.0147843333333333,98334980.8726761,4.077,7812684,15.8003225806452,398.074151201485,47.6,22964,15926,12764,2870,2657,1023,5398,1414,504,54273,66243,5.825,362.4,0.042,2613.444,0.3,0.0632672,0,6289.7,426.105908010137,54980,255791.5,1.10366443639853,0,2105905,1766079
2018-09-01,687.5447,9554558.18315018,0.65384,113.5,597020,479421,13115,313517,37303,8985,567457,164666,130100,262498,112107,106297,225066,305591,19695,80.2,7089,16381,136903,16050,12851,49556,42405,44547,26198,19839,13864,12376,1029734,1130402.3688066,3251407.43209051,2822660.02804424,81.96,27264,85.8,4380,3310,1363,6528,3426,706,0.0261933333333333,0.0197,0.730433,0.62633333,0.00725333333333333,0.0525,10467900,27741,7044,112111,95859,164482,13257.821216,25067.4,195372,23579,33570,38404,838.8408897,1001.1890183,1672.4230407,895.292,274.476,39701,48207,19964,12570.276526,5269712.4,313567.148724961,382309.8,591131.8,22658,7816,83.7,549.001268783199,-72,1.75009360727353,75.2233333333333,0.906371409868733,0.846124657745133,0.0292666666666667,9.83333333333333e-4,0.00311971673254282,0.014251,99790204.995246,4.0685,7849705.07803354,16.5056923076923,383.231425988237,73.8,23640,17457,14191,3519,2734,1082,5648,931,528,54841,66674,5.78125,370.125,0.042,2682.077,0.3,0.063261,0,6325.5,424.220979232546,55723,259222.25,1.10830817489588,0,2121005.06328391,1775637.61789879
2018-12-01,671.7833,9604503.51648352,0.654362,114,598542,484269,15145,314333,36318,8317,567950,164610,130580,264492,115339,107572,227986,309764,19825,81,7155,16350,136679,14612,11814,50746,43623,44432,26802,20882,12890,11604,1077425,1129293.82578672,3265507.22500272,2836196.66391807,82.09,27843,86.3,4678,3313,1870,6651,3928,705,0.0259866666666667,0.019633,0.7153,0.61966667,0.0077,0.0534,10262600,27092,6509,114043,98196,168973,13318.487103,25146.1,194262,22830,31737,38682,842.7512742,1041.2335506,1685.2437615,904.579,277.181,39086,49063,20209,12646.703814,5282359.3,321147.292550448,383781,604249.1,22604,7251,83.9,550.048760976551,76,1.74608158067215,67.7133333333333,0.848202961002933,0.827032387174233,0.0303333333333333,6.83333333333333e-4,0.00300080213903743,0.014376,101245429.117816,4.06,7886951.85919691,12.46265625,458.120635398252,45.7,25566,17903,15780,3571,2758,1483,5751,1195,550,55476,66938,5.7375,377.85,0.0425,2573.277,0.3,0.063261,0,5709.4,422.525527802752,56791,262653,1.11338844615359,0,2136213.399216,1785247.97027612
2019-03-01,676.0566,9653900,0.655638,114.1,602883,491654,15657,315449,35127,7525,569842,165712,129972,265988,117741,107196,231525,311947,19993,81.1,7248,16287,137759,14563,11839,51687,44726,43605,26001,20434,13459,12190,1059373,1128186.36987321,3279717.15402163,2849798.21746139,82.15,28221,86.4,4377,3459,1511,6829,3797,620,0.02118,0.019533,0.7167,0.60933333,0.00531,0.0537,10320500,26252,5785,115326,99343,173884,13405.635628,25264.9,196095,23171,30232,38969,869.6925335,1031.4131872,1686.5681237,919.821,279.663,39219,48655,20392,12729.579042,5346052.5,325386.900990032,386727.7,600442.2,22782,7371,84.3,528.762992402851,-573,1.74060533040409,63.17,0.803142377974567,0.83214175501213306,0.0265333333333333,-3.66666666666667e-4,6.6393217893218e-4,0.0125036666666667,101827590.335243,4.04875,7924425.708619541,12.6023728813559,496.866745568498,83.6,27240,16875,15009,3436,2906,1214,5898,1231,424,55963,67290,5.69375,385.575,0.0415,2733.179,0.3,0.063261,0,6261.7,424.451044579025,57789,265406.75,1.11654797326574,0,2151530.78414842,1794910.33713652
2019-06-01,705.1551,9690498,0.657779,114.9,604726,499205,13048,316413,34058,7407,569001,169763,130268,268571,125053,107839,234937,312122,20201,82.3,7271,16121,143169,15140,12428,50468,43830,43993,27609,22301,12965,11907,1074340,1127080,3294038,2863465,82.19,29174,86.5,4628,3422,1596,7078,4198,609,0.0163533333333333,0.015033,0.698933,0.602,0.00152333333333333,0.052967,10639400,25455,5883,119011,103099,175232,13498.814705,25334.8,193874,25761,31100,39295,839.9063582,1068.1068154,1665.931632,922.267,297.242,38956,47715,19960,12793.659652,5333810.6,319025.398152972,388116.1,633216.1,21885,7276,84.6,549.039884087482,-128,1.73891665099185,68.9233333333333,0.8242124893009,0.829894307739567,0.0233333333333333,-0.00101666666666667,-0.00163102870813397,0.0107986666666667,102409751.552671,4.0375,7962128,14.3034426229508,468.362769481153,38.2,32866,17240,15569,3644,2921,1286,6122,1416,451,56541,67595,5.65,393.3,0.038,2836.821,0.3,0.063261,0,6699.2,421.871262856599,59084,268160.5,1.12074838849314,0,2166958,1804625
2019-09-01,713.9819,9742516,0.659533,115.4,608257,505886,20523,315922,33955,7942,573356,170086,129876,269164,128102,108899,237228,320358,20310,82.7,7335,16009,138704,15437,12719,50846,44424,43786,26358,23265,12324,11290,1057794,1126827.16493593,3306246.5115939295,2873426.1514825,82.23,29798,86.8,3833,3372,1480,7139,3963,623,0.0110466666666667,0.010233,0.6787,0.592,-0.00141333333333333,0.0494,10975300,25302,6302,120246,104711,178951,13588.622864,25438.1,192686,25535,34336,39747,825.265601,1087.9110299,1731.375421,934.071,302.101,38269,48150,19051,12874.640957,5361347.2,314018.971586646,386049.2,639464,23186,7184,85.1,554.443692275398,47,1.74092458515828,61.93,0.7659638222425,0.814523720726733,0.0179666666666667,-0.00218333333333333,-0.00544037894472677,0.006687,102991912.770098,4.02625,7993644.545092469,15.5569696969697,437.141688417936,74.5,35221,16231,15438,3088,2881,1213,6157,1439,442,56987,67930,13.5125,431.625,0.035,2877.197,0.3,0.06342692,0,6800.6,422.426191460136,54501,270914.25,1.125034170127,0,2179419.346658,1813971.88201604
2019-12-01,702.8173,9786260,0.656882,116.1,611850,504896,18030,316940,32978,8700,574891,169328,129378,271294,121543,109194,240224,320197,20491,83.4,7462,16240,142156,16120,13349,50240,43955,43169,26778,22409,12792,12140,993098,1126574.38658972,3318526.74034424,2883421.95487757,82.24,30331,87.3,3847,3676,1732,7381,3599,666,0.0113033333333333,0.008967,0.6903,0.59766667,-0.00209666666666667,0.048,11264200,24598,7115,121953,106736,178335,13587.133771,25520.5,191661,24823,31994,40353,847.5339132,1065.6192356,1771.0517792,931.482,297.916,37462,47887,18099,12884.316473,5355709.4,306513.290208617,394997.3,634310.8,23869,6306,85.5,588.85102072067,-1660,1.75192482885459,63.38,0.7804469287092,0.8486809831555,0.0179333333333333,-8.5e-4,-0.00373790283790284,0.00744366666666667,103574073.987526,4.015,8025315.870532369,17.0415625,399.16527607137,51.3,31501,13622,14718,3055,3143,1424,6359,1210,485,57577,68170,21.375,469.95,0.03308023,2944.456,0.3,0.06342692,0,6802.4,423.586863084331,58818,273668,1.12986901296611,0,2191952.35375452,1823367.17531056
2020-03-01,707.1823,9840634,0.656401,116.7,610510,506568,25552,312729,32756,8783,572135,163433,122132,268668,117735,103421,241850,325356,20498,83.4,7146,16188,144627,16691,13833,49284,43254,43455,26903,22720,12458,12136,921592,1126321.66494865,3330879.09832999,2893452.53072903,82.29,26050,87.7,3932,3459,1657,7306,3569,578,0.01009,0.0077,0.647433,0.566,-0.00152333333333333,0.047067,11014500,24528,7207,124811,109759,176739,13636.318234,25627.9,186143,25828,32167,40839,832.9403361,1120.8717393,1783.6168586,982.02,315.557,38701,46784,17562,12929.135971,5290056.3,309090.280691903,389242.8,633200.2,23203,7006,86,560.507706346233,-255,1.77037460863876,50.44,0.680916337554367,0.855087321157833,0.0137666666666667,-7.16666666666667e-4,-0.00440333333333333,0.006058,105800916.578258,4.008,8057142.75968414,16.4925396825397,309.873439650443,75.2,31383,13350,14973,3041,3040,1333,6436,1213,399,58147,68501,29.2375,508.275,0.03152515,2572.432,0.3,0.06342692,0,5110.6,428.888719509023,60329,241531,1.13533343305293,1.663261598,2204557.43338134,1832811.13062512
2020-06-01,906.4778,9859365,0.630689,114.5,569344,470138,70785,272877,30908,7166,526834,150548,105323,233959,108007,87381,237819,336204,21329,75.8,5432,15602,135455,16919,14037,46605,40945,46829,24576,21076,11655,11169,1056526,1126069,3343304,2903518,81.22,19625,88.3,3785,2843,1203,6231,4058,131,0.00895,0.001233,0.6696,0.58866667,6.03333333333333e-4,0.0452,11247600,23249,5588,127457,112246,193709,13131.99367,25649.2,180554,25554,47480,40436,850.4734752,1022.6472482,1709.7809158,941.581,302.906,47395,38333,16219,12225.515873,4866329.4,314225.05661889,378446.5,623789.3,22005,6459,85.3,564.541312226665,-709,1.78630158315308,29.3433333333333,0.521967523314233,0.818087749989233,0.00686666666666667,-3.33333333333333e-5,-0.00466761904761905,0.00303333333333333,108027759.168989,4.001,8089126,15.1154838709677,397.029962866534,-8.3,34505,11480,13301,2657,2495,966,5253,1409,60,58105,68815,37.1,546.6,0.02654243,2817.425,0.3,0.06342692,0.378727488157462,6001.3,401.061611615078,57439,209394,1.13471743682443,5.718059898,2217235,1842304
2020-09-01,948.2929,9864162,0.645676,116.2,589128,490232,63400,293617,31537,8547,557708,144304,111786,252469,100995,89594,242529,347288,21321,75.2,6082,17004,145584,16057,13285,46487,40705,43697,23963,20267,10055,8906,1064710,1125788.14494456,3354876.0114145903,2914337.86974575,81.03,17856,88.6,3795,2914,1048,6499,4284,210,0.00898666666666667,9.67e-4,0.7225,0.61733333,-0.00354666666666667,0.0452,11594900,23797,6561,130122,114574,200923,13444.78725,25633.3,179022,29364,50415,40890,883.5887699,1085.7623924,1770.8475594,925.914,296.786,50730,42070,15783,12496.494381,5080577.9,322243.128885392,376327.3,642298.1,22909,7023,85.8,562.303769044405,-486,1.80486167317184,42.9633333333333,0.631478412116133,0.866587747396733,0.0065,2.33333333333333e-4,-0.00523489240228371,0.00251366666666667,110254601.759721,3.994,8123134.79042643,17.392,345.520929162834,-42.6,37375,9365,8010,2677,2462,845,5154,1618,106,58433,69131,39.93125,582.85,0.02531209,2866.129,0.3,0.06358922,0.0503080436215146,6009.3,407.28009266128,59268,177257,1.13836491055538,5.774420218,2229087.86647003,1853920.90926609
2020-12-01,925.3702,9874786,0.655935,117.2,609184,512567,42830,307188,32929,9862,576380,151939,117844,265661,110296,94761,247216,340234,21311,82.1,6440,18323,150862,16324,13486,48803,42423,44017,23822,22143,12381,10913,1056123,1125507.35993773,3366511.4557795897,2925198.05940042,81.14,18644,88.9,3596,3231,1230,6712,4364,252,0.00878,3.67e-4,0.737967,0.61466667,-0.00626,0.0452,12229800,25060,7796,131279,116053,189397,13658.421654,25630.7,179443,32123,41444,41424,882.2509096,1089.6842851,1749.8128306,916.175,274.842,44691,41408,15394,12733.051407,5223736.1,322106.020255892,391715.7,663566,24140,6864,86.2,599.782698062687,-23,1.81657069109008,44.29,0.6882390291089,0.9432663806302,0.00863333333333333,3e-4,-0.00613511544011544,0.00337266666666667,112481444.350453,3.987,8157320.58578182,20.2875,337.675908810844,-29.3,41929,9141,8837,2778,2741,1024,5352,1845,125,59236,69405,42.7625,619.1,0.02469127,3039.33,0.3,0.06358922,-0.204491005985898,6850.6,414.794405033845,59009,145120,1.14403304593036,5.902368298,2241004.09584186,1865611.07060181
2021-03-01,813.1172,9892146,0.657915,117.8,622355,533982,43757,311619,34990,11083,591345,153501,119873,270991,119104,96163,251871,347242,21487,83.7,7553,18911,155883,16890,14005,51946,45138,43889,24927,21853,14087,12413,959070,1125226.64496203,3378210.6718021,2936098.71921491,81.14,17653,89.6,3771,3147,943,6690,3794,263,0.0136466666666667,1.67e-4,0.7692,0.638,-0.00564,0.0452,12779900,26951,8977,131635,117096,189631,13708.978279,25653,183974,33296,37147,41911,865.9605454,1082.7191939,1785.7778003,928.014,272.239,45394,44950,15071,12895.861091,5270870.1,324955.05455457,376973.6,663259.1,24247,6889,86.6,613.678782548627,-680,1.82301142384417,60.82,0.859256066031833,1.02972804771123,0.0131666666666667,0.00108333333333333,-0.00464594202898551,0.00611666666666667,113353175.544169,3.939,8191684.336925491,21.4329508196721,327.393090155346,-14.2,47754,9801,10541,3159,2649,923,5266,1677,153,59927,69745,45.59375,655.35,0.02391127,3060.096,0.3,0.06358922,-0.116952292590884,7017,413.164693457428,58874,127127,1.14801034441358,6.041930299,2252984.02684007,1877374.94590848
2021-06-01,713.3939,9915003,0.657996,118.8,627461,553501,35667,314822,35399,11834,601119,148066,122241,276485,129311,100263,256717,345827,21646,86.5,7626,19091,162124,17404,14509,52436,46059,43035,23839,20016,14380,13471,938452,1124946,3389974,2947040,81.19,17671,90.3,3636,3226,1026,6471,4160,338,0.0162233333333333,3.67e-4,0.7673,0.63533333,-0.00516666666666667,0.0452,13348500,27576,10210,133903,119723,199994,13727.814497,25685.4,184422,36235,33354,42269,876.8987246,1145.1392908,1819.5821351,936.777,274.096,43927,45945,14995,13014.420581,5359023.2,328810.248406879,369757.5,662508.8,25099,7172,87.1,660.360649832696,522,1.82967053141453,68.8333333333333,0.956381854288833,1.085197708702,0.0159333333333333,7.33333333333333e-4,-0.00279045454545455,0.00870733333333333,114224906.737885,3.891,8226227,21.3114516129032,355.911935881815,1.1,54748,10889,12585,3256,2750,995,5302,2096,213,60624,70083,48.425,691.6,0.0234263,3207.721,0.3,0.06358922,-0.114286532002159,7585,420.428514082468,60435,109134,1.15317695215055,5.973132814,2265028,1889213
2021-09-01,634.4434,9927020,0.650655,119.7,616714,551378,66535,300006,35580,12239,587845,148083,118093,263961,137038,102568,258215,365880,21943,87.8,7052,17553,159309,17941,15249,52205,46419,42954,25377,23232,14153,14296,911181,1125799.27868304,3405753.3400070397,2958600.05378444,81.32,16206,90.6,3360,3076,982,6385,4156,302,0.0122366666666667,1.33e-4,0.730733,0.612,-0.00750333333333333,0.0452,14080000,28329,11246,138137,124622,208151,13589.80015,25704.8,183417,36316,46539,42619,905.4691796,1104.2756689,1861.3535875,952.15,277.207,45490,53859,14904,12955.356707,5222478.9,334612.65478073,384222.6,679001.5,25542,6937,88,663.98630662226,719,1.83090191121796,73.47,1.0502549576107,1.08604428046363,0.0132333333333333,3.33333333333333e-4,-0.00450909090909091,0.00714733333333333,115096637.931601,3.843,8266503.1555616595,20.0540476190476,380.45686062664,-13,49932,18138,17453,3515,2744,943,5585,2260,210,61047,70424,41.725,685.425,0.02266187,3254.715,0.3,0.06379148,0.327287480400295,7629.7,405.497461444457,60948,91141,1.16232182844355,6.186002876,2279954.061324,1902149.76177018
2021-12-01,642.2943,9960442,0.653976,121.4,639091,569472,41726,319366,35346,12189,613780,146793,120921,283709,133528,111729,265237,361999,22329,88,7757,18777,163165,18673,16143,52703,47497,43451,23589,21817,14381,15306,842425,1126653.20458338,3421631.68685724,2970205.453015,81.4,15999,91.3,2804,3040,1019,6186,3980,337,0.0170833333333333,4.67e-4,0.731533,0.61466667,-0.00452,0.0452,14807500,29015,11815,139423,126899,208826,13692.372134,25773.8,188042,31479,38222,42910,930.0821745,1107.9252739,1897.9193214,956.123,271.406,44496,51116,14523,13050.07785,5353885.3,336247.108291061,408234.1,689278,25056,7009,89.3,723.708220887515,-1063,1.83183807324933,79.5866666666667,1.17003615245983,1.1085742205938,0.0153666666666667,7.16666666666667e-4,-0.00300735930735931,0.009533,115968369.125317,3.795,8307012.25046186,16.33953125,476.096889254396,35.4,34820,24524,21338,3165,2762,981,5555,2342,262,61469,70742,35.025,679.25,0.02213338,3390.849,0.3,0.06379148,-0.20197084801544,7779.2,411.66760184588,64522,73148,1.17409269180826,6.090567959,2294978.48227386,1915175.11058962
